Timestamp,Th_i,Tc_i,mdot_h,mdot_c,U,Th_o_true,Tc_o_true,Th_o_measured,Tc_o_measured
2026-01-01 00:00:00,80.41718033896255,19.9545200791881,1.4776927699244673,1.0063762464309345,850.0,53.20928922942922,59.90469191604771,53.074427891460104,59.711635068806196
2026-01-01 00:01:00,79.55414914709391,20.071275535937108,1.4806658807450046,1.0181801169225575,849.3723849372385,52.658507028916574,59.183667305558004,52.427150324426634,58.92440964101868
2026-01-01 00:02:00,81.01795667199656,19.79771232563662,1.4785520661281946,0.9874182301172775,848.744769874477,53.768354171757,60.601046565390234,54.05155141835826,60.33721940004481
2026-01-01 00:03:00,80.18136441126298,19.992830504579405,1.4947647389626728,1.0062425588264026,848.1171548117155,53.3178612930204,59.89833526974837,53.41507493825979,59.97814725165958
2026-01-01 00:04:00,80.19111610028442,20.028458813838757,1.534411620823022,1.0122790168685247,847.489539748954,53.73368073742425,60.132615475637195,53.959975010246005,59.984471028448816
2026-01-01 00:05:00,79.2341670930725,19.695421078567556,1.4400658088533318,0.9625219111679788,846.8619246861924,52.63581984643926,59.49022470584832,52.54367057845468,59.48028719791533
2026-01-01 00:06:00,80.32390122760762,19.581199496252,1.5102435776225929,1.0009651875741805,846.2343096234309,53.48861279245466,60.06994227766479,53.32591839141501,60.20307770867748
2026-01-01 00:07:00,80.05881976681897,20.381730437220515,1.5359321489117963,1.0251726041253189,845.6066945606694,53.661220864645465,59.93109085201634,53.16516405598581,59.51642738998445
2026-01-01 00:08:00,80.06577954404887,20.236245755383138,1.5213316323054324,0.9705591367346498,844.979079497908,54.21593261943252,60.75535307014319,54.289138687850595,60.69800584613217
2026-01-01 00:09:00,79.6628370387585,19.94314340440909,1.5117041503605242,0.968356226821101,844.3514644351465,53.78196719288766,60.345856039799074,53.65385758520933,60.084685014525476
2026-01-01 00:10:00,80.47343337524447,19.392242963017893,1.5062655883812983,0.977495805828632,843.723849372385,53.80035899222363,60.49393755844466,53.87161908048689,60.62329529379186
2026-01-01 00:11:00,79.30167942985292,20.341136256729307,1.5060428112383306,0.9836976421409054,843.0962343096235,53.46469189420657,59.89760937933218,53.39552116038145,60.1353776859552
2026-01-01 00:12:00,80.19465633431102,19.92846143969982,1.5062741994611293,0.9914062926393871,842.468619246862,53.67774095584825,60.21642993497433,53.57648251374006,60.29365566428139
2026-01-01 00:13:00,79.87530646273952,18.514656354316088,1.488354098412599,0.987049147710933,841.8410041841004,52.72238528597653,59.45806997361929,52.32181610017148,59.62092710176331
2026-01-01 00:14:00,80.07440793896313,19.911573708818455,1.4691574902607443,1.013629787716115,841.2133891213389,52.830188150633816,59.39941241817574,53.24889579116287,59.381982684777945
2026-01-01 00:15:00,79.63036804182954,20.600415175353426,1.5040833984204167,1.004238433747706,840.5857740585774,53.457197015503596,59.80089854841377,53.34895006913302,59.84285109023143
2026-01-01 00:16:00,79.96388359354366,20.18232376675798,1.4614619131095397,0.9849292751379538,839.9581589958159,53.21793222013722,59.86861419267552,53.217327675385604,59.863785521318974
2026-01-01 00:17:00,79.11717595156932,20.664112742697537,1.4811910750813815,0.9929573587205474,839.3305439330544,53.091823570731634,59.486041331872386,52.871735984949346,59.01057486546722
2026-01-01 00:18:00,80.27002685737475,19.767954902884345,1.504033512655219,0.9880755287083683,838.7029288702929,53.68786000824886,60.23092419870444,54.00756252796861,60.444436954117144
2026-01-01 00:19:00,80.06111552126342,19.61174885923348,1.437730014578047,1.0023853715190458,838.0753138075314,52.4643454578936,59.19403502666666,52.372452145647664,59.04362259045114
2026-01-01 00:20:00,80.0061308250561,19.20459167527363,1.4766082311035773,0.9898513923743558,837.4476987447699,52.932412708188686,59.591740014835,52.86467478240814,59.580138351898455
2026-01-01 00:21:00,79.48053752339715,19.376866799873532,1.4525318057465475,1.0097975651363047,836.8200836820083,52.12891344771099,58.72049891032968,51.90168596906626,58.8011819490097
2026-01-01 00:22:00,80.52247894195423,19.520001611179147,1.507977312187647,1.0112026890704433,836.1924686192468,53.44236252359276,59.90379569288627,53.613884563903845,59.82930397387374
2026-01-01 00:23:00,79.32390842410692,19.29432487773012,1.4687677061980637,1.0138337603178733,835.5648535564853,52.15862683217255,58.64938474425104,52.12296808080673,58.8415201538838
2026-01-01 00:24:00,80.07551183269922,20.5887947649935,1.4816551552117032,0.9953212973787088,834.9372384937238,53.581185844102464,60.028777399995356,53.82712220939615,59.78841183387161
2026-01-01 00:25:00,79.70447236771732,21.078085011526518,1.5045615781535042,1.0035320048198344,834.3096234309623,53.753988473235694,59.98476742385079,53.85199033059065,60.10076526270092
2026-01-01 00:26:00,79.38121745846539,20.300350258862505,1.4438528856100457,1.0124732827669343,833.6820083682009,52.36307591585991,58.82998091094511,52.52683203594367,58.49691838656735
2026-01-01 00:27:00,80.15082402534304,19.269855062212134,1.5408945377494345,0.9900958116082157,833.0543933054394,53.84279052160903,60.21327149681659,53.82280570002734,60.64645700349997
2026-01-01 00:28:00,79.92944399034636,19.47153198522763,1.4974386992375617,1.002005295971257,832.4267782426779,53.11193655295972,59.54873877774125,53.31114381259623,59.680311279661616
2026-01-01 00:29:00,79.75745998001096,19.796793680719276,1.4946353390718607,0.9948702297061323,831.7991631799164,53.231880557139995,59.64728594692278,53.04650831509472,59.7775009749307
2026-01-01 00:30:00,79.48343873626341,20.047892107759925,1.5173998984604475,1.0308276155741365,831.1715481171548,52.964052834232675,59.0849850872318,52.92508582258767,58.99838016918859
2026-01-01 00:31:00,80.45946702491663,20.081984448466656,1.5167852918722993,1.0064283195635944,830.5439330543933,53.858433430977044,60.17232741634355,53.6249895662442,60.180972686853416
2026-01-01 00:32:00,79.07866361564317,20.435709122348893,1.4866939440904299,1.0319695869288628,829.9163179916318,52.5368977574145,58.67276868950721,52.597907554329254,58.715330659095955
2026-01-01 00:33:00,80.02308043999645,20.21541541060723,1.5296991027479714,0.9864623617566105,829.2887029288703,54.117023996138876,60.387724901807815,54.220363482840305,60.35714080116802
2026-01-01 00:34:00,80.30804141231263,20.27854625329091,1.5130961690363662,1.0348571897749934,828.6610878661088,53.42872849839836,59.57960711292162,53.27299059692518,59.503870556087996
2026-01-01 00:35:00,79.13683966072817,19.499621198520185,1.509997096865291,0.9651572805656272,828.0334728033473,53.38853253691005,59.78307529356243,53.6034979262456,59.912680336445284
2026-01-01 00:36:00,80.65487296375183,19.589940759213015,1.5525100874172824,1.0169732198281412,827.4058577405858,54.04627359305084,60.21059637690907,54.123094948396634,60.07768393665249
2026-01-01 00:37:00,79.88681496676321,20.236264549546615,1.4894480931269236,0.9852987435776998,826.7782426778243,53.59669064977538,59.9782979046509,53.315712464077976,59.802989561877375
2026-01-01 00:38:00,80.40690015603128,19.840675994280108,1.5380051237780488,1.022549126625522,826.1506276150627,53.771847131919515,59.90217226524223,53.8317714734899,60.17221415191316
2026-01-01 00:39:00,79.57199830361928,20.603861253701044,1.5567684568931643,0.9789100234689266,825.5230125523012,54.46406665637332,60.53320620794942,54.34376525286939,60.09435333109958
