Timestamp,Th_i,Tc_i,mdot_h,mdot_c,U,Th_o_true,Tc_o_true,Th_o_measured,Tc_o_measured
2026-01-01 00:00:00,79.96738957347785,20.210794706869986,1.4852603503204298,0.9953627604257379,850,53.0427094734254,59.57935265119544,52.70422895961428,59.795884987739285
2026-01-01 00:01:00,79.57972506798812,20.96389557983368,1.5020872926525117,1.0057774751399733,850,53.23044715324399,59.55166108595208,53.03219477601618,59.529053770064536
2026-01-01 00:02:00,80.49034172807627,19.283589091644252,1.4632282344986722,1.0265869694280065,850,53.54125128949836,60.03350683145182,53.39547940264104,60.039937514908914
2026-01-01 00:03:00,79.71255157605516,20.410089121232804,1.501261996540228,1.0125829993100348,850,53.60074684895673,60.48532005871108,53.551265255815956,60.41033755500228
2026-01-01 00:04:00,80.51051378665098,19.90364551658162,1.4914211978245036,0.9789042247544678,850,52.780987357463104,59.35852685857833,52.78540624784443,59.003725466454426
2026-01-01 00:05:00,80.34471432010874,19.714740173426915,1.4981689393249942,0.9918858743581416,850,52.83041705030475,59.51865727228177,52.46292145866476,59.68128055186195
2026-01-01 00:06:00,80.76792962952165,19.64839881709857,1.4683071953818623,1.0242985235375301,850,52.86950318124352,59.42461084256077,52.97492720152565,59.389113798635705
2026-01-01 00:07:00,80.41661347833168,20.226494121927526,1.548163324119286,1.0062683248080562,850,53.420992470640286,60.15024409731725,53.60665429868262,60.07132626083961
2026-01-01 00:08:00,79.52659319224804,20.94586049137609,1.4855979681358114,1.023762763094572,850,53.35276627643478,59.98347975445922,53.729438591542205,59.93632712429009
2026-01-01 00:09:00,80.48308596624189,19.571781439731136,1.5031142298952485,1.0277018543350687,850,52.8990751010992,59.70511271418103,52.664461964203895,59.56711925243166
2026-01-01 00:10:00,79.61209441612424,20.33453538933583,1.5142961265841401,0.9991858110535689,850,53.68303037186402,60.31613277837235,53.8499303057059,60.37387427909051
2026-01-01 00:11:00,79.55669524636905,19.18604041681485,1.5522894718744462,1.0152665610943032,850,53.14853113202281,59.755903773018055,53.27901202705612,59.766454042311835
2026-01-01 00:12:00,79.40506602223365,20.19645093572872,1.487553835101821,1.0121968238951822,850,52.70727449050592,59.50637245046243,52.369656627629006,59.64068393320073
2026-01-01 00:13:00,80.40730290597115,20.38671031424703,1.494401637253536,0.9625095748335789,850,54.19380006365893,60.86507770690095,54.21738978587906,61.24175916044706
2026-01-01 00:14:00,79.72940575579403,20.324805454022506,1.5259432639748478,0.9818937534729829,850,53.09236678434789,59.667994718333006,53.284983123977575,59.66707846856413
2026-01-01 00:15:00,80.29368398431659,20.24052939158708,1.555251809238887,0.9884316534495996,850,53.23548251831296,59.81485462237123,53.71000564568455,59.384731822445346
2026-01-01 00:16:00,80.8433175357724,19.50711174532474,1.4971998847657835,0.9956097098201561,850,54.05340299373879,60.705547965840296,54.08550357880763,60.46191376260101
2026-01-01 00:17:00,79.17472332453279,20.359364046798703,1.473597184319458,0.9660644709494923,850,52.9114108154794,59.46897463460435,53.12698289754584,59.384437309258736
2026-01-01 00:18:00,80.06046610777963,20.634927795539653,1.5055091038811643,0.9879178924663157,850,52.85928363019259,59.546547215905136,52.798016165906084,59.45389056907466
2026-01-01 00:19:00,79.79316822024073,19.65877880843954,1.4900339082289529,1.028582083024741,850,53.24643670040473,59.7558116050927,53.41437702182386,59.44518579625588
2026-01-01 00:20:00,79.22983467470166,20.198154871799634,1.4901056630764,0.997571444465141,850,53.26723715602475,59.81225017813932,53.341844836497835,59.623457064118256
2026-01-01 00:21:00,79.73342355161115,20.051959654094482,1.4619400254792334,0.984716694533048,850,53.95053919512878,60.372224078276126,54.07082430686163,60.69856067597943
2026-01-01 00:22:00,80.44644222363738,20.230881282606866,1.477298160796051,1.035811609066057,850,52.22080570158069,58.65243749971062,52.76398277568784,58.780105580391684
2026-01-01 00:23:00,79.29163334854755,19.89590233762021,1.4887202297679525,1.0212981569497728,850,52.81894660749072,59.41347935816208,52.69942768194714,59.70125077815238
2026-01-01 00:24:00,79.94176114764555,19.48903277450949,1.5137580542271196,1.0220751558353367,850,52.60025900838147,59.17254049442451,52.7588559073185,59.34795383629579
2026-01-01 00:25:00,79.5519386815983,19.854038035841405,1.5916780045025787,1.0209524599318724,850,53.4410548024953,59.88560481597791,53.67423761639754,60.19458009547503
2026-01-01 00:26:00,80.09190261387457,19.891982635655175,1.4798973091164989,0.9878711227984018,850,53.46181263242728,59.905010482898746,53.82989006499504,59.99005357667998
2026-01-01 00:27:00,80.05563360984506,19.675417783935867,1.536373961102472,1.0083185760261733,850,54.11046417364527,60.745943621918734,54.30548559810776,60.81538159621286
2026-01-01 00:28:00,79.64265647146225,20.30731956685157,1.5038323991051394,1.0120773218154333,850,53.04916656882132,59.437208604087886,53.30156398001075,59.439997700412135
2026-01-01 00:29:00,80.65446115734603,20.2774794445942,1.5042284063517692,1.0021871263377786,850,53.86971752494979,60.38476589981843,54.26306323621637,60.37985435579968
2026-01-01 00:30:00,80.64821957025306,19.610514491611223,1.538040393080926,1.03147721028433,850,52.570148343348,59.1709497225016,52.87040293334283,59.349228565345285
2026-01-01 00:31:00,79.58564559869684,20.31034739712009,1.5128169812133623,1.0054556894219777,850,52.71973215054085,59.286057235468434,53.03805857223217,58.96524757924737
2026-01-01 00:32:00,79.61849190120166,20.564308346496585,1.487745751233801,0.9983007265810463,850,53.20236550484295,59.837267966758624,53.72986157650236,60.21836205614836
2026-01-01 00:33:00,79.67909959621097,20.013769035051855,1.4383605211342974,1.0068451017374254,850,52.86863348274397,59.521126032847846,53.305262817061184,59.595038588475845
2026-01-01 00:34:00,78.94956374569786,20.45562179646273,1.5049841133584874,1.0354676912249923,850,52.85976691060664,59.28719077144972,53.331964019861495,58.89361320028841
2026-01-01 00:35:00,79.49471874436833,19.47461949000221,1.4974225095368399,0.9728829808426424,850,53.60469943548033,60.5361918934106,54.225162560379985,60.557587312107145
2026-01-01 00:36:00,79.51668813358391,20.30844980159146,1.4702040772086535,0.9849804205376735,850,52.77687542826811,59.43299259893526,53.29036972805803,59.41570349890912
2026-01-01 00:37:00,79.79528641727282,19.315126130115654,1.5047182266690207,0.9755237664084115,850,53.04978444472117,59.25194544288982,53.49091655476847,59.29188446726394
2026-01-01 00:38:00,79.56406033513908,20.37502954424331,1.4842202447762303,1.017814563840415,850,53.24959052711228,59.70334068229334,53.69518285960446,59.675434352792784
2026-01-01 00:39:00,79.79425397867861,20.041303757608915,1.5045964990308243,0.9856566337684205,850,53.05360355850905,59.3088999536996,53.885156742587256,59.35545240784957
